iso_code,country,year,co2,consumption_co2,co2_growth_prct,co2_growth_abs,trade_co2,co2_per_capita,consumption_co2_per_capita,share_global_co2,cumulative_co2,share_global_cumulative_co2,co2_per_gdp,consumption_co2_per_gdp,co2_per_unit_energy,coal_co2,cement_co2,flaring_co2,gas_co2,oil_co2,other_industry_co2,cement_co2_per_capita,coal_co2_per_capita,flaring_co2_per_capita,gas_co2_per_capita,oil_co2_per_capita,other_co2_per_capita,trade_co2_share,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp
OWID_WRL,World,1917,3527.726,,4.58,154.572,,1.875,,100,92999.313,100,,,,3245.711,0.148,,40.509,238.863,,0,1.725,,0.022,0.127,,,100,100,,100,100,,1.565,89200.278,,553.333,3212.67,,100,100,,100,100,,,,,,,,1881853176,,,,
OWID_WRL,World,1918,3479.186,,-1.38,-48.54,,1.836,,100,96478.499,100,,,,3195.795,0.12,,36.519,244.625,,0,1.686,,0.019,0.129,,,100,100,,100,100,,1.684,92396.073,,589.852,3457.295,,100,100,,100,100,,,,,,,,1895037042,,,,
OWID_WRL,World,1919,3014.874,,-13.35,-464.311,,1.579,,100,99493.373,100,,,,2701.63,0.125,,37.948,272.971,,0,1.415,,0.02,0.143,,,100,100,,100,100,,1.809,95097.702,,627.8,3730.266,,100,100,,100,100,,,,,,,,1909044309,,,,
OWID_WRL,World,1920,3507.598,,16.34,492.723,,1.821,,100,103000.971,100,0.812,,,3112.456,0.149,,41.685,350.961,,0,1.616,,0.022,0.182,,,100,100,,100,100,,1.958,98210.158,,669.486,4081.227,,100,100,,100,100,,,,,,,,1926217425,4.32E+12,,,
OWID_WRL,World,1921,3076.038,,-12.3,-431.559,,1.586,,100,106077.009,100,,,,2654.96,0.13,,34.992,384.269,,0,1.369,,0.018,0.198,,,100,100,,100,100,,2.087,100865.118,,704.478,4465.496,,100,100,,100,100,,,,,,,,1939587826,,,,
OWID_WRL,World,1922,3226.445,,4.89,150.407,,1.65,,100,109303.454,100,,,,2757.367,0.193,,40.107,426.358,,0,1.41,,0.02,0.218,,,100,100,,100,100,,2.28,103622.485,,744.585,4891.854,,100,100,,100,100,,,,,,,,1955971631,,,,
OWID_WRL,World,1923,3661.081,,13.47,434.636,,1.856,,100,112964.535,100,,,,3132.093,0.208,,52.526,473.54,,0,1.587,,0.027,0.24,,,100,100,,100,100,,2.488,106754.578,,797.111,5365.395,,100,100,,100,100,,,,,,,,1973057174,,,,
OWID_WRL,World,1924,3672.399,,0.31,11.319,,1.845,,100,116636.934,100,,,,3138.926,0.216,,59.708,470.836,,0,1.577,,0.03,0.237,,,100,100,,100,100,,2.704,109893.504,,856.818,5836.23,,100,100,,100,100,,,,,,,,1990416385,,,,
OWID_WRL,World,1925,3712.868,,1.1,40.468,,1.849,,100,120349.802,100,,,,3138.719,14.341,,63.92,492.807,,0.007,1.563,,0.032,0.245,,,100,100,,100,100,,17.045,113032.223,,920.738,6329.037,,100,100,,100,100,,,,,,,,2008052088,,,,
OWID_WRL,World,1926,3645.19,,-1.82,-67.677,,1.799,,100,123994.992,100,,,,3067.7,14.651,,69.142,490.69,,0.007,1.514,,0.034,0.242,,,100,100,,100,100,,31.696,116099.922,,989.881,6819.727,,100,100,,100,100,,,,,,,,2025945381,,,,
OWID_WRL,World,1927,3981.433,,9.22,336.243,,1.948,,100,127976.425,100,,,,3349.259,15.355,,76.014,537.87,,0.008,1.638,,0.037,0.263,,,100,100,,100,100,,47.052,119449.181,,1065.895,7357.598,,100,100,,100,100,,,,,,,,2044097070,,,,
OWID_WRL,World,1928,3962.553,,-0.47,-18.88,,1.921,,100,131938.977,100,,,,3291.87,35.521,,82.621,549.607,,0.017,1.596,,0.04,0.266,,,100,100,,100,100,,82.573,122741.051,,1148.516,7907.204,,100,100,,100,100,,,,,,,,2062543972,,,,
OWID_WRL,World,1929,4255.151,,7.38,292.598,,2.044,,100,136194.128,100,,,,3509.776,36.78,,102.891,602.843,,0.018,1.686,,0.049,0.29,,,100,100,,100,100,,119.354,126250.826,,1251.407,8510.047,,100,100,,100,100,,,,,,,,2081683468,,,,
OWID_WRL,World,1930,3923.058,,-7.8,-332.092,,1.864,,100,140117.186,100,,,,3202.446,35.473,,104.22,578.645,,0.017,1.522,,0.05,0.275,,,100,100,,100,100,,154.827,129453.273,,1355.627,9088.692,,100,100,,100,100,,,,,,,,2104067378,,,,
OWID_WRL,World,1931,3505.272,,-10.65,-417.786,,1.652,,100,143622.459,100,,,,2818.889,30.865,,92.881,560.804,,0.014,1.328,,0.044,0.264,,,100,100,,100,100,,185.691,132272.161,,1448.508,9649.497,,100,100,,100,100,,,,,,,,2122176586,,,,
OWID_WRL,World,1932,3159.133,,-9.87,-346.139,,1.474,,100,146781.592,100,,,,2508.233,24.68,,88.211,536.689,,0.012,1.17,,0.041,0.25,,,100,100,,100,100,,210.372,134780.394,,1536.718,10186.186,,100,100,,100,100,,,,,,,,2143517525,,,,
OWID_WRL,World,1933,3326.454,,5.3,167.32,,1.536,,100,150108.046,100,,,,2623.658,23.831,,90.908,586.516,,0.011,1.212,,0.042,0.271,,,100,100,,100,100,,234.203,137404.053,,1627.626,10772.702,,100,100,,100,100,,,,,,,,2165540428,,,,
OWID_WRL,World,1934,3617.658,,8.75,291.204,,1.654,,100,153725.703,100,,,,2865.027,28.499,,101.938,620.58,,0.013,1.31,,0.047,0.284,,,100,100,,100,100,,262.702,140269.079,,1729.564,11393.281,,100,100,,100,100,,,,,,,,2187836793,,,,
OWID_WRL,World,1935,3796.088,,4.93,178.431,,1.717,,100,157521.792,100,,,,2981.713,32.049,,111.359,668.987,,0.014,1.349,,0.05,0.303,,,100,100,,100,100,,294.751,143250.793,,1840.923,12062.268,,100,100,,100,100,,,,,,,,2210412972,,,,
OWID_WRL,World,1936,4170.574,,9.87,374.485,,1.867,,100,161692.365,100,,,,3274.493,38.701,,125.514,729.372,,0.017,1.466,,0.056,0.327,,,100,100,,100,100,,333.453,146525.286,,1966.437,12791.64,,100,100,,100,100,,,,,,,,2233367401,,,,
OWID_WRL,World,1937,4458.901,,6.91,288.328,,1.976,,100,166151.267,100,,,,3453.106,40.766,,140.558,821.758,,0.018,1.53,,0.062,0.364,,,100,100,,100,100,,374.218,149978.391,,2106.995,13613.398,,100,100,,100,100,,,,,,,,2256671866,,,,
OWID_WRL,World,1938,4195.243,,-5.91,-263.659,,1.84,,100,170346.509,100,,,,3221.828,38.494,,135.477,797.244,,0.017,1.413,,0.059,0.35,,,100,100,,100,100,,412.712,153200.219,,2242.471,14410.642,,100,100,,100,100,,,,,,,,2280342907,,,,
OWID_WRL,World,1939,4438.144,,5.79,242.901,,1.927,,100,174784.653,100,,,,3427.851,35.62,,141.311,830.501,,0.016,1.488,,0.061,0.361,,,100,100,,100,100,,448.332,156628.07,,2383.783,15241.143,,100,100,,100,100,,,,,,,,2303096438,,,,
OWID_WRL,World,1940,4849.927,,9.28,411.783,,2.084,,100,179634.58,100,0.694,,,3789.036,31.36,,153.494,872.809,,0.014,1.628,,0.066,0.375,,,100,100,,100,100,,479.692,160417.106,,2537.277,16113.952,,100,100,,100,100,,,,,,,,2327357739,6.99E+12,,,
OWID_WRL,World,1941,4959.186,,2.25,109.26,,2.115,,100,184593.766,100,,,,3877.511,43.204,,153.463,880.974,,0.018,1.654,,0.065,0.376,,,100,100,,100,100,,522.896,164294.617,,2690.74,16994.926,,100,100,,100,100,,,,,,,,2344788534,,,,
OWID_WRL,World,1942,4939.725,,-0.39,-19.461,,2.09,,100,189533.491,100,,,,3895.616,38.277,,166.049,835.748,,0.016,1.648,,0.07,0.354,,,100,100,,100,100,,561.173,168190.234,,2856.789,17830.674,,100,100,,100,100,,,,,,,,2363887111,,,,
OWID_WRL,World,1943,5023.251,,1.69,83.526,,2.109,,100,194556.742,100,,,,3913.209,34.736,,182.9,888.078,,0.015,1.643,,0.077,0.373,,,100,100,,100,100,,595.909,172103.443,,3039.689,18718.752,,100,100,,100,100,,,,,,,,2381758939,,,,
OWID_WRL,World,1944,5105.437,,1.64,82.186,,2.128,,100,199662.178,100,,,,3862.619,22.615,,197.601,1018.275,,0.009,1.61,,0.082,0.424,,,100,100,,100,100,,618.523,175966.062,,3237.29,19737.027,,100,100,,100,100,,,,,,,,2399659920,,,,
OWID_WRL,World,1945,4244.738,,-16.86,-860.699,,1.756,,100,203906.916,100,,,,2992.539,22.935,,216.68,1008.624,,0.01,1.238,,0.09,0.417,,,100,100,,100,100,,641.458,178958.601,,3453.969,20745.65,,100,100,,100,100,,,,,,,,2417413700,,,,
OWID_WRL,World,1946,4633.477,,9.16,388.739,,1.903,,100,208540.394,100,,,,3229.253,36.24,,223.814,1140.209,,0.015,1.326,,0.092,0.468,,,100,100,,100,100,,677.698,182187.854,,3677.783,21885.859,,100,100,,100,100,,,,,,,,2435048602,,,,
OWID_WRL,World,1947,5130.185,,10.72,496.708,,2.09,,100,213670.579,100,,,,3613,43.089,,247.864,1221.684,,0.018,1.472,,0.101,0.498,,,100,100,,100,100,,720.788,185800.854,,3925.648,23107.543,,100,100,,100,100,,,,,,,,2454045831,,,,
OWID_WRL,World,1948,5401.115,,5.28,270.93,,2.183,,100,219071.695,100,,,,3724.614,51.571,,280.095,1339.994,,0.021,1.505,,0.113,0.542,,,100,100,,100,100,,772.359,189525.468,,4205.743,24447.537,,100,100,,100,100,,,,,,,,2474648090,,,,
OWID_WRL,World,1949,5243.103,,-2.93,-158.013,,2.097,,100,224314.798,100,,,,3543.269,58.148,,300.425,1337.08,,0.023,1.417,,0.12,0.535,,,100,100,,100,100,,830.507,193068.737,,4506.168,25784.617,,100,100,,100,100,,,,,,,,2500821769,,,,
OWID_WRL,World,1950,6003.238,,14.5,760.135,,2.367,,100,230318.036,100,0.714,,,3855.859,66.855,73.624,353.121,1648.791,,0.026,1.52,0.029,0.139,0.65,,,100,100,100,100,100,,897.362,196924.596,73.624,4859.289,27433.408,,100,100,100,100,100,,,,,,,,2536605808,8.41E+12,,,
OWID_WRL,World,1951,6379.756,,6.27,376.518,,2.469,,100,236697.792,100,,,,4059.652,75.704,79.875,416.148,1742.875,,0.029,1.571,0.031,0.161,0.674,,,100,100,100,100,100,,973.066,200984.248,153.5,5275.437,29176.284,,100,100,100,100,100,,,,,,,,2584034223,,,,
OWID_WRL,World,1952,6465.694,,1.35,85.938,,2.458,,100,243163.486,100,,,,4008.654,80.704,85.364,447.044,1838.574,,0.031,1.524,0.032,0.17,0.699,,,100,100,100,100,100,,1053.769,204992.902,238.863,5722.481,31014.858,,100,100,100,100,100,,,,,,,,2630861688,,,,
OWID_WRL,World,1953,6647.728,,2.82,182.034,,2.483,,100,249811.214,100,,,,4043.288,89.483,81.348,474.482,1952.672,,0.033,1.51,0.03,0.177,0.729,,,100,100,100,100,100,,1143.252,209036.19,320.212,6196.963,32967.53,,100,100,100,100,100,,,,,,,,2677609059,,,,
OWID_WRL,World,1954,6789.936,,2.14,142.209,,2.492,,100,256601.15,100,,,,4039.06,97.083,77.612,501.3,2069.16,,0.036,1.482,0.028,0.184,0.759,,,100,100,100,100,100,,1240.335,213075.251,397.824,6698.263,35036.69,,100,100,100,100,100,,,,,,,,2724846751,,,,
OWID_WRL,World,1955,7443.207,,9.62,653.271,,2.684,,100,264044.357,100,,,,4372.278,107.402,96.836,547.173,2312.551,,0.039,1.577,0.035,0.197,0.834,,,100,100,100,100,100,,1347.737,217447.528,494.659,7245.436,37349.241,,100,100,100,100,100,,,,,,,,2773019915,,,,
OWID_WRL,World,1956,7924.211,,6.46,481.003,,2.808,,100,271968.568,100,,,,4596.625,116.45,108.174,587.15,2508.77,,0.041,1.629,0.038,0.208,0.889,,,100,100,100,100,100,,1464.187,222044.154,602.833,7832.585,39858.011,,100,100,100,100,100,,,,,,,,2822443253,,,,
OWID_WRL,World,1957,8185.524,,3.3,261.313,,2.849,,100,280154.092,100,,,,4681.301,122.444,106.386,646.558,2622.014,,0.043,1.629,0.037,0.225,0.912,,,100,100,100,100,100,,1586.631,226725.454,709.219,8479.143,42480.025,,100,100,100,100,100,,,,,,,,2873306055,,,,
OWID_WRL,World,1958,8417.6,,2.84,232.076,,2.877,,100,288571.692,100,,,,4753.929,129.605,95.115,705.688,2727.102,,0.044,1.625,0.032,0.241,0.932,,,100,100,100,100,100,,1716.236,231479.383,804.333,9184.831,45207.128,,100,100,100,100,100,,,,,,,,2925686678,,,,
OWID_WRL,World,1959,8856.189,8856.189,5.21,438.589,0,2.972,2.972,100,297427.88,100,,,,4947.613,145.151,91.694,758.071,2905.371,,0.049,1.66,0.031,0.254,0.975,,0,100,100,100,100,100,,1861.386,236426.997,896.027,9942.902,48112.499,,100,100,100,100,100,,,,,,,,2979576143,,,,
OWID_WRL,World,1960,9386.934,9386.934,5.99,530.745,0,3.093,3.093,100,306814.814,100,0.709,0.709,,5151.701,157.316,89.14,834.34,3126.929,,0.052,1.697,0.029,0.275,1.03,,0,100,100,100,100,100,,2018.702,241578.698,985.167,10777.243,51239.428,,100,100,100,100,100,,,,,,,,3035160180,1.32E+13,,,
OWID_WRL,World,1961,9417.463,9417.463,0.33,30.529,0,3.046,3.046,100,316232.277,100,,,,4942.321,164.074,86.219,881.794,3313.835,,0.053,1.598,0.028,0.285,1.072,,0,100,100,100,100,100,,2182.776,246521.019,1071.386,11659.037,54553.263,,100,100,100,100,100,,,,,,,,3091843506,,,,
OWID_WRL,World,1962,9750.057,9750.057,3.53,332.594,0,3.095,3.095,100,325982.333,100,,,,4927.904,176.305,85.931,967.453,3562.187,,0.056,1.564,0.027,0.307,1.131,,0,100,100,100,100,100,,2359.081,251448.923,1157.317,12626.49,58115.45,,100,100,100,100,100,,,,,,,,3150420759,,,,
OWID_WRL,World,1963,10271.524,10271.524,5.35,521.468,0,3.199,3.199,100,336253.858,100,,,,5109.242,185.937,90.506,1046.612,3807.476,,0.058,1.591,0.028,0.326,1.186,,0,100,100,100,100,100,,2545.018,256558.164,1247.823,13673.102,61922.927,,100,100,100,100,100,,,,,,,,3211000941,,,,
OWID_WRL,World,1964,10828.858,10828.858,5.43,557.333,0,3.308,3.308,100,347082.715,100,,,,5214.544,206.118,112.792,1152.633,4107.789,,0.063,1.593,0.034,0.352,1.255,,0,100,100,100,100,100,,2751.136,261772.709,1360.615,14825.735,66030.716,,100,100,100,100,100,,,,,,,,3273978271,,,,
OWID_WRL,World,1965,11317.233,11317.233,4.51,488.375,0,3.389,3.389,100,358399.948,100,,,0.262,5292.819,216.412,130.443,1230.327,4412.701,,0.065,1.585,0.039,0.368,1.321,,0,100,100,100,100,100,,2967.548,267065.527,1491.058,16056.063,70443.417,,100,100,100,100,100,,,,,,,,3339583509,,43247.517,12949.971,2.574
OWID_WRL,World,1966,11865.861,11865.861,4.85,548.628,0,3.482,3.482,100,370265.81,100,,,0.26,5350.565,233.003,144.566,1339.604,4761.902,,0.068,1.57,0.042,0.393,1.397,,0,100,100,100,100,100,,3200.551,272416.092,1635.624,17395.667,75205.319,,100,100,100,100,100,,,,,,,,3407922630,,45582.596,13375.477,2.575
OWID_WRL,World,1967,12243.046,12243.046,3.18,377.184,0,3.519,3.519,100,382508.855,100,,,0.259,5265.495,239.903,190.783,1432.7,5076.966,,0.069,1.514,0.055,0.412,1.459,,0,100,100,100,100,100,,3440.453,277681.587,1826.407,18828.366,80282.285,,100,100,100,100,100,,,,,,,,3478770102,,47298.513,13596.333,2.571
OWID_WRL,World,1968,12909.913,12909.913,5.45,666.867,0,3.635,3.635,100,395418.768,100,,,0.257,5322.695,255.443,203.8,1559.316,5530.066,,0.072,1.499,0.057,0.439,1.557,,0,100,100,100,100,100,,3695.896,283004.282,2030.207,20387.682,85812.351,,100,100,100,100,100,,,,,,,,3551599432,,50179.728,14128.77,2.573
OWID_WRL,World,1969,13766.571,13766.571,6.64,856.658,0,3.797,3.797,100,409185.338,100,,,0.257,5521.405,270.887,244.035,1708.254,5980.282,,0.075,1.523,0.067,0.471,1.649,,0,100,100,100,100,100,,3966.783,288525.687,2274.242,22095.936,91792.633,,100,100,100,100,100,,,,,,,,3625680964,,53571.509,14775.572,2.601
OWID_WRL,World,1970,14897.567,14897.567,8.22,1130.996,0,4.026,4.026,100,424082.906,100,0.683,0.683,0.262,5696.011,288.599,277.745,1790.365,6800.497,,0.078,1.539,0.075,0.484,1.838,,0,100,100,100,100,100,,4255.382,294221.698,2551.987,23886.301,98593.131,,100,100,100,100,100,,,,,,,,3700685676,2.18E+13,56946.457,15389.117,2.612
OWID_WRL,World,1971,15498.267,15498.267,4.03,600.7,0,4.105,4.105,100,439581.172,100,,,0.262,5699.523,297.799,321.398,1933.011,7201.875,,0.079,1.51,0.085,0.512,1.907,,0,100,100,100,100,100,,4553.181,299921.22,2873.385,25819.311,105795.005,,100,100,100,100,100,,,,,,,,3775760030,,59265.924,15696.423,2.599
OWID_WRL,World,1972,16221.152,16221.152,4.66,722.886,0,4.212,4.212,100,455802.324,100,,,0.26,5693.35,315.8,346.839,2051.693,7765.398,,0.082,1.478,0.09,0.533,2.016,,0,100,100,100,100,100,,4868.981,305614.57,3220.224,27871.004,113560.403,,100,100,100,100,100,,,,,,,,3851650585,,62481.338,16221.962,2.603
OWID_WRL,World,1973,17078.792,17078.792,5.29,857.64,0,4.348,4.348,100,472881.117,100,,,0.258,5853.792,334.598,402.112,2133.882,8302.782,,0.085,1.49,0.102,0.543,2.114,,0,100,100,100,100,100,,5203.579,311468.362,3622.337,30004.886,121863.185,,100,100,100,100,100,,,,,,,,3927780518,,66078.908,16823.47,2.571
OWID_WRL,World,1974,17009.594,17009.594,-0.41,-69.198,0,4.248,4.248,100,489890.711,100,,,0.256,5866.041,334.856,391.315,2179.496,8185.499,,0.084,1.465,0.098,0.544,2.044,,0,100,100,100,100,100,,5538.435,317334.403,4013.652,32184.382,130048.684,,100,100,100,100,100,,,,,,,,4003794178,,66434.173,16592.805,2.488
OWID_WRL,World,1975,17046.497,17046.497,0.22,36.903,0,4.179,4.179,100,506937.208,100,,,0.255,6009.966,333.111,336.647,2204.997,8114.606,,0.082,1.473,0.082,0.54,1.989,,0,100,100,100,100,100,,5871.546,323344.368,4350.299,34389.379,138163.291,,100,100,100,100,100,,,,,,,,4079480473,,66793.977,16373.159,2.447
OWID_WRL,World,1976,17983.973,17983.973,5.5,937.476,0,4.329,4.329,100,524921.181,100,,,0.255,6292.415,347.619,395.36,2345.567,8552.995,,0.084,1.514,0.095,0.565,2.059,,0,100,100,100,100,100,,6219.165,329636.784,4745.659,36734.946,146716.285,,100,100,100,100,100,,,,,,,,4154666824,,70403.161,16945.56,2.462
OWID_WRL,World,1977,18494.531,18494.531,2.84,510.558,0,4.373,4.373,100,543415.712,100,,,0.253,6429.696,364.228,381.408,2391.193,8878.314,,0.086,1.52,0.09,0.565,2.099,,0,100,100,100,100,100,,6583.393,336066.479,5127.067,39126.139,155594.599,,100,100,100,100,100,,,,,,,,4229505917,,72985.271,17256.216,2.449
OWID_WRL,World,1978,19067.767,19067.767,3.1,573.236,0,4.43,4.43,100,562483.479,100,,,0.252,6597.322,386.881,390.116,2493.778,9148.595,,0.09,1.533,0.091,0.579,2.125,,0,100,100,100,100,100,,6970.274,342663.802,5517.183,41619.917,164743.195,,100,100,100,100,100,,,,,,,,4304533597,,75542.854,17549.601,2.429
OWID_WRL,World,1979,19610.018,19610.018,2.84,542.251,0,4.477,4.477,100,582093.497,100,,,0.251,6856.755,392.617,360.111,2643.942,9304.128,,0.09,1.565,0.082,0.604,2.124,,0,100,100,100,100,100,,7362.891,349520.556,5877.294,44263.859,174047.323,,100,100,100,100,100,,,,,,,,4380506180,,78179.278,17847.088,2.42
OWID_WRL,World,1980,19492.614,19492.614,-0.6,-117.404,0,4.372,4.372,100,601586.11,100,0.611,0.611,0.251,7054.758,395.544,316.417,2717.534,8960.159,,0.089,1.582,0.071,0.61,2.01,,0,100,100,100,100,100,,7758.435,356575.314,6193.711,46981.393,183007.482,,100,100,100,100,100,,,,,,,,4458274952,3.19E+13,77628.384,17413.264,2.345
OWID_WRL,World,1981,19026.91,19026.91,-2.39,-465.703,0,4.194,4.194,100,620613.02,100,,,0.246,7037.761,395.09,237.222,2762.399,8547.767,,0.087,1.551,0.052,0.609,1.884,,0,100,100,100,100,100,,8153.524,363613.075,6430.932,49743.792,191555.25,,100,100,100,100,100,,,,,,,,4536996616,,77265.383,17030.072,2.313
OWID_WRL,World,1982,18875.76,18875.76,-0.79,-151.15,0,4.088,4.088,100,639488.781,100,,,0.246,7160.349,393.739,235.711,2701.06,8339.888,,0.085,1.551,0.051,0.585,1.806,,0,100,100,100,100,100,,8547.263,370773.424,6666.643,52444.852,199895.138,,100,100,100,100,100,,,,,,,,4617386524,,76793.964,16631.477,2.292
OWID_WRL,World,1983,18998.032,18998.032,0.65,122.271,0,4.043,4.043,100,658486.812,100,,,0.243,7355.719,402.792,213.061,2732.747,8245.443,,0.086,1.565,0.045,0.582,1.754,,0,100,100,100,100,100,,8950.055,378129.144,6879.704,55177.599,208140.581,,100,100,100,100,100,,,,,,,,4699569184,,78038.587,16605.477,2.282
OWID_WRL,World,1984,19656.717,19656.717,3.47,658.685,0,4.109,4.109,100,678143.529,100,,,0.24,7704.374,411.254,187.04,2970.106,8331.707,,0.086,1.61,0.039,0.621,1.742,,0,100,100,100,100,100,,9361.31,385833.518,7066.744,58147.705,216472.288,,100,100,100,100,100,,,,,,,,4784011512,,81783.257,17095.12,2.31
OWID_WRL,World,1985,20317.484,20317.484,3.36,660.767,0,4.171,4.171,100,698461.013,100,,,0.242,8247.091,416.418,181.808,3084.283,8332.611,,0.086,1.693,0.037,0.633,1.711,,0,100,100,100,100,100,,9777.728,394080.609,7248.552,61231.987,224804.899,,100,100,100,100,100,,,,,,,,4870921665,,83952.22,17235.385,2.3
OWID_WRL,World,1986,20619.624,20619.624,1.49,302.14,0,4.157,4.157,100,719080.636,100,,,0.24,8347.767,434.335,170.102,3023.662,8584.109,,0.088,1.683,0.034,0.61,1.73,,0,100,100,100,100,100,,10212.064,402428.375,7418.654,64255.649,233389.008,,100,100,100,100,100,,,,,,,,4960567998,,85800.949,17296.598,2.27
OWID_WRL,World,1987,21266.195,21266.195,3.14,646.571,0,4.209,4.209,100,740346.831,100,,,0.24,8637.352,453.245,163.513,3270.912,8666.767,,0.09,1.71,0.032,0.647,1.715,,0,100,100,100,100,100,,10665.308,411065.727,7582.167,67526.561,242055.775,,100,100,100,100,100,,,,,,,,5052521994,,88795.377,17574.466,2.259
OWID_WRL,World,1988,22101.399,22101.399,3.93,835.205,0,4.295,4.295,100,762448.23,100,,,0.24,8932.728,479.306,186.134,3435.405,8978.664,,0.093,1.736,0.036,0.668,1.745,,0,100,100,100,100,100,,11144.614,419998.455,7768.3,70961.966,251034.439,,100,100,100,100,100,,,,,,,,5145425992,,92187.866,17916.469,2.248
OWID_WRL,World,1989,22406.833,22406.833,1.38,305.433,0,4.278,4.278,100,784855.063,100,,,0.238,8956.528,492.06,151.422,3582.449,9137.664,,0.094,1.71,0.029,0.684,1.745,,0,100,100,100,100,100,,11636.674,428954.984,7919.723,74544.414,260172.103,,100,100,100,100,100,,,,,,,,5237441433,,93975.615,17943.04,2.222
OWID_WRL,World,1990,22749.574,22749.574,1.53,342.742,0,4.27,4.27,100,807604.637,100,0.529,0.529,0.239,8714.693,499.175,253.079,3841.498,9218.259,222.871,0.094,1.636,0.048,0.721,1.73,0.042,0,100,100,100,100,100,100,12135.849,437669.677,8172.802,78385.912,269390.362,222.871,100,100,100,100,100,12.05,34967.34,6.564,7415.58,1.392,2460.54,0.462,5327529078,4.30E+13,95062.948,17844.721,2.201
OWID_WRL,World,1991,23238.102,23238.102,2.15,488.528,0,4.292,4.292,100,830842.739,100,,,0.243,8632.497,512.582,267.727,3919.079,9690.864,215.353,0.095,1.594,0.049,0.724,1.79,0.04,0,100,100,100,100,100,100,12648.431,446302.174,8440.529,82304.991,279081.225,438.224,100,100,100,100,100,21.22,35125.44,6.488,7387.74,1.364,2447.93,0.452,5414289382,,95730.26,17681.04,2.191
OWID_WRL,World,1992,22569.624,22569.624,-2.88,-668.478,0,4.104,4.104,100,853412.364,100,,,0.234,8432.36,534.352,237.271,3962.803,9187.135,215.703,0.097,1.534,0.043,0.721,1.671,0.039,0,100,100,100,100,100,100,13182.783,454734.533,8677.8,86267.793,288268.361,653.928,100,100,100,100,100,28.67,34985.53,6.362,7322.48,1.332,2440.49,0.444,5498919891,,96449.162,17539.656,2.153
OWID_WRL,World,1993,22803.495,22803.495,1.04,233.871,0,4.085,4.085,100,876215.859,100,,,0.235,8530.223,555.907,233.52,4070.111,9198.668,215.066,0.1,1.528,0.042,0.729,1.648,0.038,0,100,100,100,100,100,100,13738.691,463264.756,8911.32,90337.905,297467.028,868.994,100,100,100,100,100,34.81,35079.63,6.285,7300.62,1.308,2428.77,0.435,5581597596,,97120.246,17400.078,2.139
OWID_WRL,World,1994,22964.583,22964.583,0.71,161.088,0,4.055,4.055,100,899180.442,100,,,0.234,8578.204,592.506,237.025,4106.646,9234.925,215.276,0.105,1.515,0.042,0.725,1.631,0.038,0,100,100,100,100,100,100,14331.197,471842.96,9148.345,94444.551,306701.953,1084.27,100,100,100,100,100,39.99,35287.61,6.231,7274.33,1.285,2514.99,0.444,5663150426,,98363.268,17369.002,2.115
OWID_WRL,World,1995,23453.944,23453.944,2.13,489.361,0,4.083,4.083,100,922634.387,100,,,0.234,8823.056,626.551,235.064,4215.056,9331.868,222.349,0.109,1.536,0.041,0.734,1.625,0.039,0,100,100,100,100,100,100,14957.748,480666.017,9383.41,98659.607,316033.821,1306.619,100,100,100,100,100,44.54,36012.63,6.269,7283.49,1.268,2570.66,0.448,5744212929,,100421.001,17482.117,2.079
OWID_WRL,World,1996,24154.961,24154.961,2.99,701.017,0,4.147,4.147,100,946789.348,100,,,0.234,9048.363,639.058,237.259,4401.812,9607.797,220.672,0.11,1.553,0.041,0.756,1.649,0.038,0,100,100,100,100,100,100,15596.806,489714.38,9620.669,103061.419,325641.618,1527.292,100,100,100,100,100,48.42,36025.05,6.185,7152.83,1.228,2577.46,0.442,5824891927,,103369.86,17746.228,2.076
OWID_WRL,World,1997,24300.55,24300.55,0.6,145.589,0,4.115,4.115,100,971089.899,100,,,0.233,8999.358,658.857,242.863,4417.083,9760.159,222.23,0.112,1.524,0.041,0.748,1.653,0.038,0,100,100,100,100,100,100,16255.663,498713.737,9863.531,107478.502,335401.778,1749.522,100,100,100,100,100,51.81,37342.5,6.324,7369.05,1.248,2587.71,0.438,5905045647,,104352.044,17671.673,2.03
OWID_WRL,World,1998,24206.271,24206.271,-0.39,-94.279,0,4.045,4.045,100,995296.17,100,,,0.23,8761.669,654.332,231.477,4489.34,9850.362,219.093,0.109,1.464,0.039,0.75,1.646,0.037,0,100,100,100,100,100,100,16909.995,507475.406,10095.008,111967.842,345252.139,1968.614,100,100,100,100,100,54.75,36976.63,6.178,7274.29,1.215,2599.16,0.434,5984794072,,105004.679,17545.245,2.015
